(NADA).ET	(NNMT).ET	(NAMPT).ET	(NAMPT).Km	(NNMT).Km	Values[cell division rate]	[NAD]	(SIRT).Flux	(NAM import).v	[NAM]	[NMN]	(SIRT).ET	Values[scaling].InitialValue
0	0	100	3.31131e-07	0.4	3.98588e-05	0.0223468	6.92561e-05	0.0001	2.46621	0.0202753	10	0.001
0	0	100	3.31131e-07	0.4	4.17525e-05	0.0222392	7.2319e-05	0.0001	2.35263	0.0201777	10	0.001
0	0	100	3.31131e-07	0.4	4.37361e-05	0.0221273	7.55056e-05	0.0001	2.24421	0.0200762	10	0.001
0	0	100	3.31131e-07	0.4	4.5814e-05	0.0220111	7.88198e-05	0.0001	2.14074	0.0199708	10	0.001
0	0	100	3.31131e-07	0.4	4.79906e-05	0.0218904	8.22654e-05	0.0001	2.04197	0.0198612	10	0.001
0	0	100	3.31131e-07	0.4	5.02706e-05	0.021765	8.58462e-05	0.0001	1.9477	0.0197475	10	0.001
0	0	100	3.31131e-07	0.4	5.26589e-05	0.0216349	8.95661e-05	0.0001	1.85773	0.0196294	10	0.001
0	0	100	3.31131e-07	0.4	5.51607e-05	0.0214999	9.34286e-05	0.0001	1.77186	0.019507	10	0.001
0	0	100	3.31131e-07	0.4	5.77814e-05	0.0213599	9.74376e-05	0.0001	1.6899	0.01938	10	0.001
0	0	100	3.31131e-07	0.4	6.05266e-05	0.0212148	0.000101597	0.0001	1.61168	0.0192484	10	0.001
0	0	100	3.31131e-07	0.4	6.34021e-05	0.0210645	0.000105909	0.0001	1.53704	0.019112	10	0.001
0	0	100	3.31131e-07	0.4	6.64143e-05	0.0209089	0.000110378	0.0001	1.4658	0.0189709	10	0.001
0	0	100	3.31131e-07	0.4	6.95696e-05	0.0207479	0.000115007	0.0001	1.39782	0.0188249	10	0.001
0	0	100	3.31131e-07	0.4	7.28749e-05	0.0205815	0.000119798	0.0001	1.33294	0.0186739	10	0.001
0	0	100	3.31131e-07	0.4	7.63371e-05	0.0204095	0.000124755	0.0001	1.27103	0.0185178	10	0.001
0	0	100	3.31131e-07	0.4	7.99638e-05	0.0202319	0.00012988	0.0001	1.21196	0.0183567	10	0.001
0	0	100	3.31131e-07	0.4	8.37629e-05	0.0200486	0.000135175	0.0001	1.15559	0.0181905	10	0.001
0	0	100	3.31131e-07	0.4	8.77424e-05	0.0198596	0.000140642	0.0001	1.1018	0.018019	10	0.001
0	0	100	3.31131e-07	0.4	9.1911e-05	0.0196649	0.000146282	0.0001	1.05048	0.0178424	10	0.001
0	0	100	3.31131e-07	0.4	9.62776e-05	0.0194644	0.000152096	0.0001	1.00152	0.0176605	10	0.001
0	0	100	3.31131e-07	0.4	0.000100852	0.0192582	0.000158084	0.0001	0.954805	0.0174734	10	0.001
0	0	100	3.31131e-07	0.4	0.000105643	0.0190463	0.000164247	0.0001	0.910237	0.0172812	10	0.001
0	0	100	3.31131e-07	0.4	0.000110662	0.0188287	0.000170585	0.0001	0.867721	0.0170838	10	0.001
0	0	100	3.31131e-07	0.4	0.00011592	0.0186055	0.000177095	0.0001	0.827162	0.0168813	10	0.001
0	0	100	3.31131e-07	0.4	0.000121427	0.0183767	0.000183777	0.0001	0.788472	0.0166738	10	0.001
0	0	100	3.31131e-07	0.4	0.000127196	0.0181426	0.000190628	0.0001	0.751568	0.0164614	10	0.001
0	0	100	3.31131e-07	0.4	0.000133239	0.0179031	0.000197645	0.0001	0.716367	0.0162441	10	0.001
0	0	100	3.31131e-07	0.4	0.000139569	0.0176585	0.000204824	0.0001	0.682794	0.0160222	10	0.001
0	0	100	3.31131e-07	0.4	0.0001462	0.0174089	0.00021216	0.0001	0.650774	0.0157958	10	0.001
0	0	100	3.31131e-07	0.4	0.000153146	0.0171545	0.00021965	0.0001	0.620237	0.0155651	10	0.001
0	0	100	3.31131e-07	0.4	0.000160422	0.0168957	0.000227285	0.0001	0.591116	0.0153302	10	0.001
0	0	100	3.31131e-07	0.4	0.000168043	0.0166325	0.000235061	0.0001	0.563346	0.0150915	10	0.001
0	0	100	3.31131e-07	0.4	0.000176027	0.0163653	0.000242968	0.0001	0.536865	0.0148491	10	0.001
0	0	100	3.31131e-07	0.4	0.00018439	0.0160944	0.000251	0.0001	0.511617	0.0146033	10	0.001
0	0	100	3.31131e-07	0.4	0.00019315	0.0158201	0.000259146	0.0001	0.487543	0.0143545	10	0.001
0	0	100	3.31131e-07	0.4	0.000202326	0.0155427	0.000267397	0.0001	0.46459	0.0141029	10	0.001
0	0	100	3.31131e-07	0.4	0.000211939	0.0152627	0.000275742	0.0001	0.442708	0.0138489	10	0.001
0	0	100	3.31131e-07	0.4	0.000222008	0.0149804	0.000284171	0.0001	0.421847	0.0135928	10	0.001
0	0	100	3.31131e-07	0.4	0.000232555	0.0146961	0.000292672	0.0001	0.40196	0.0133349	10	0.001
0	0	100	3.31131e-07	0.4	0.000243604	0.0144104	0.000301232	0.0001	0.383003	0.0130757	10	0.001
0	0	100	3.31131e-07	0.4	0.000255177	0.0141236	0.00030984	0.0001	0.364932	0.0128155	10	0.001
0	0	100	3.31131e-07	0.4	0.000267301	0.0138361	0.000318481	0.0001	0.347706	0.0125548	10	0.001
0	0	100	3.31131e-07	0.4	0.00028	0.0135485	0.000327143	0.0001	0.331288	0.0122938	10	0.001

0	0	100	3.63078e-07	0.4	2.7e-06	0.024623	4.98227e-06	0.0001	36.9901	0.0223402	10	0.001
0	0	100	3.63078e-07	0.4	2.82828e-06	0.0246146	5.21792e-06	0.0001	35.3103	0.0223325	10	0.001
0	0	100	3.63078e-07	0.4	2.96265e-06	0.0246058	5.46466e-06	0.0001	33.7067	0.0223245	10	0.001
0	0	100	3.63078e-07	0.4	3.1034e-06	0.0245965	5.72302e-06	0.0001	32.1758	0.0223162	10	0.001
0	0	100	3.63078e-07	0.4	3.25084e-06	0.0245869	5.99352e-06	0.0001	30.7144	0.0223074	10	0.001
0	0	100	3.63078e-07	0.4	3.40529e-06	0.0245768	6.27674e-06	0.0001	29.3192	0.0222983	10	0.001
0	0	100	3.63078e-07	0.4	3.56707e-06	0.0245662	6.57327e-06	0.0001	27.9873	0.0222887	10	0.001
0	0	100	3.63078e-07	0.4	3.73654e-06	0.0245551	6.88372e-06	0.0001	26.7159	0.0222786	10	0.001
0	0	100	3.63078e-07	0.4	3.91406e-06	0.0245435	7.20875e-06	0.0001	25.5021	0.0222681	10	0.001
0	0	100	3.63078e-07	0.4	4.10001e-06	0.0245314	7.54901e-06	0.0001	24.3434	0.0222571	10	0.001
0	0	100	3.63078e-07	0.4	4.2948e-06	0.0245187	7.90523e-06	0.0001	23.2372	0.0222456	10	0.001
0	0	100	3.63078e-07	0.4	4.49885e-06	0.0245054	8.27814e-06	0.0001	22.1812	0.0222335	10	0.001
0	0	100	3.63078e-07	0.4	4.71258e-06	0.0244915	8.6685e-06	0.0001	21.173	0.0222209	10	0.001
0	0	100	3.63078e-07	0.4	4.93648e-06	0.0244769	9.07713e-06	0.0001	20.2107	0.0222076	10	0.001
0	0	100	3.63078e-07	0.4	5.17101e-06	0.0244616	9.50485e-06	0.0001	19.2919	0.0221938	10	0.001
0	0	100	3.63078e-07	0.4	5.41668e-06	0.0244457	9.95255e-06	0.0001	18.4149	0.0221793	10	0.001
0	0	100	3.63078e-07	0.4	5.67402e-06	0.024429	1.04212e-05	0.0001	17.5776	0.0221642	10	0.001
0	0	100	3.63078e-07	0.4	5.94359e-06	0.0244115	1.09116e-05	0.0001	16.7783	0.0221483	10	0.001
0	0	100	3.63078e-07	0.4	6.22597e-06	0.0243932	1.14249e-05	0.0001	16.0152	0.0221317	10	0.001
0	0	100	3.63078e-07	0.4	6.52176e-06	0.0243741	1.19621e-05	0.0001	15.2868	0.0221144	10	0.001
0	0	100	3.63078e-07	0.4	6.8316e-06	0.024354	1.25242e-05	0.0001	14.5914	0.0220962	10	0.001
0	0	100	3.63078e-07	0.4	7.15617e-06	0.0243331	1.31125e-05	0.0001	13.9275	0.0220772	10	0.001
0	0	100	3.63078e-07	0.4	7.49615e-06	0.0243112	1.37281e-05	0.0001	13.2938	0.0220573	10	0.001
0	0	100	3.63078e-07	0.4	7.85229e-06	0.0242882	1.43721e-05	0.0001	12.6888	0.0220365	10	0.001
0	0	100	3.63078e-07	0.4	8.22535e-06	0.0242642	1.5046e-05	0.0001	12.1112	0.0220147	10	0.001
0	0	100	3.63078e-07	0.4	8.61613e-06	0.0242391	1.57511e-05	0.0001	11.5599	0.0219919	10	0.001
0	0	100	3.63078e-07	0.4	9.02548e-06	0.0242129	1.64887e-05	0.0001	11.0335	0.0219681	10	0.001
0	0	100	3.63078e-07	0.4	9.45427e-06	0.0241854	1.72602e-05	0.0001	10.5311	0.0219432	10	0.001
0	0	100	3.63078e-07	0.4	9.90344e-06	0.0241567	1.80673e-05	0.0001	10.0514	0.0219172	10	0.001
0	0	100	3.63078e-07	0.4	1.03739e-05	0.0241266	1.89115e-05	0.0001	9.59349	0.0218899	10	0.001
0	0	100	3.63078e-07	0.4	1.08668e-05	0.0240952	1.97944e-05	0.0001	9.15635	0.0218614	10	0.001
0	0	100	3.63078e-07	0.4	1.13831e-05	0.0240624	2.07177e-05	0.0001	8.73905	0.0218316	10	0.001
0	0	100	3.63078e-07	0.4	1.19239e-05	0.0240281	2.16833e-05	0.0001	8.34067	0.0218005	10	0.001
0	0	100	3.63078e-07	0.4	1.24904e-05	0.0239922	2.26929e-05	0.0001	7.96037	0.0217679	10	0.001
0	0	100	3.63078e-07	0.4	1.30838e-05	0.0239547	2.37484e-05	0.0001	7.59733	0.0217339	10	0.001
0	0	100	3.63078e-07	0.4	1.37054e-05	0.0239155	2.48519e-05	0.0001	7.25076	0.0216984	10	0.001
0	0	100	3.63078e-07	0.4	1.43565e-05	0.0238745	2.60055e-05	0.0001	6.91991	0.0216612	10	0.001
0	0	100	3.63078e-07	0.4	1.50386e-05	0.0238317	2.72111e-05	0.0001	6.60407	0.0216224	10	0.001
0	0	100	3.63078e-07	0.4	1.57531e-05	0.023787	2.84712e-05	0.0001	6.30257	0.0215818	10	0.001
0	0	100	3.63078e-07	0.4	1.65015e-05	0.0237403	2.9788e-05	0.0001	6.01475	0.0215394	10	0.001
0	0	100	3.63078e-07	0.4	1.72855e-05	0.0236915	3.11638e-05	0.0001	5.73999	0.0214951	10	0.001
0	0	100	3.63078e-07	0.4	1.81067e-05	0.0236405	3.26012e-05	0.0001	5.4777	0.0214489	10	0.001
0	0	100	3.63078e-07	0.4	1.89669e-05	0.0235873	3.41026e-05	0.0001	5.22732	0.0214006	10	0.001
0	0	100	3.63078e-07	0.4	1.98681e-05	0.0235317	3.56708e-05	0.0001	4.9883	0.0213502	10	0.001
0	0	100	3.63078e-07	0.4	2.0812e-05	0.0234737	3.73084e-05	0.0001	4.76013	0.0212976	10	0.001
0	0	100	3.63078e-07	0.4	2.18007e-05	0.0234132	3.90183e-05	0.0001	4.54232	0.0212427	10	0.001
0	0	100	3.63078e-07	0.4	2.28365e-05	0.02335	4.08034e-05	0.0001	4.3344	0.0211854	10	0.001
0	0	100	3.63078e-07	0.4	2.39214e-05	0.0232841	4.26666e-05	0.0001	4.13592	0.0211256	10	0.001
0	0	100	3.63078e-07	0.4	2.50579e-05	0.0232153	4.46111e-05	0.0001	3.94645	0.0210632	10	0.001
0	0	100	3.63078e-07	0.4	2.62484e-05	0.0231436	4.66399e-05	0.0001	3.76559	0.0209982	10	0.001
0	0	100	3.63078e-07	0.4	2.74955e-05	0.0230689	4.87564e-05	0.0001	3.59294	0.0209303	10	0.001
0	0	100	3.63078e-07	0.4	2.88017e-05	0.022991	5.09638e-05	0.0001	3.42814	0.0208597	10	0.001
0	0	100	3.63078e-07	0.4	3.01701e-05	0.0229097	5.32655e-05	0.0001	3.27082	0.020786	10	0.001
0	0	100	3.63078e-07	0.4	3.16035e-05	0.0228251	5.5665e-05	0.0001	3.12065	0.0207092	10	0.001
0	0	100	3.63078e-07	0.4	3.31049e-05	0.022737	5.81659e-05	0.0001	2.97731	0.0206293	10	0.001
0	0	100	3.63078e-07	0.4	3.46777e-05	0.0226452	6.07718e-05	0.0001	2.84048	0.020546	10	0.001
0	0	100	3.63078e-07	0.4	3.63252e-05	0.0225497	6.34863e-05	0.0001	2.70988	0.0204593	10	0.001
0	0	100	3.63078e-07	0.4	3.8051e-05	0.0224502	6.63131e-05	0.0001	2.58521	0.0203691	10	0.001
0	0	100	3.63078e-07	0.4	3.98588e-05	0.0223468	6.92561e-05	0.0001	2.46621	0.0202753	10	0.001
0	0	100	3.63078e-07	0.4	4.17525e-05	0.0222392	7.2319e-05	0.0001	2.35263	0.0201777	10	0.001
0	0	100	3.63078e-07	0.4	4.37361e-05	0.0221273	7.55056e-05	0.0001	2.24421	0.0200762	10	0.001
0	0	100	3.63078e-07	0.4	4.5814e-05	0.0220111	7.88198e-05	0.0001	2.14074	0.0199708	10	0.001
0	0	100	3.63078e-07	0.4	4.79906e-05	0.0218904	8.22654e-05	0.0001	2.04197	0.0198612	10	0.001
0	0	100	3.63078e-07	0.4	5.02706e-05	0.021765	8.58462e-05	0.0001	1.9477	0.0197475	10	0.001
0	0	100	3.63078e-07	0.4	5.26589e-05	0.0216348	8.95661e-05	0.0001	1.85773	0.0196294	10	0.001
0	0	100	3.63078e-07	0.4	5.51607e-05	0.0214998	9.34286e-05	0.0001	1.77186	0.019507	10	0.001
0	0	100	3.63078e-07	0.4	5.77814e-05	0.0213599	9.74376e-05	0.0001	1.6899	0.01938	10	0.001
0	0	100	3.63078e-07	0.4	6.05266e-05	0.0212148	0.000101596	0.0001	1.61168	0.0192484	10	0.001
0	0	100	3.63078e-07	0.4	6.34021e-05	0.0210645	0.000105909	0.0001	1.53704	0.019112	10	0.001
0	0	100	3.63078e-07	0.4	6.64143e-05	0.0209089	0.000110378	0.0001	1.4658	0.0189709	10	0.001
0	0	100	3.63078e-07	0.4	6.95696e-05	0.0207479	0.000115007	0.0001	1.39782	0.0188249	10	0.001
0	0	100	3.63078e-07	0.4	7.28749e-05	0.0205815	0.000119798	0.0001	1.33294	0.0186739	10	0.001
0	0	100	3.63078e-07	0.4	7.63371e-05	0.0204095	0.000124755	0.0001	1.27103	0.0185178	10	0.001
0	0	100	3.63078e-07	0.4	7.99638e-05	0.0202319	0.00012988	0.0001	1.21196	0.0183567	10	0.001
0	0	100	3.63078e-07	0.4	8.37629e-05	0.0200486	0.000135175	0.0001	1.15559	0.0181904	10	0.001
0	0	100	3.63078e-07	0.4	8.77424e-05	0.0198596	0.000140642	0.0001	1.1018	0.018019	10	0.001
0	0	100	3.63078e-07	0.4	9.1911e-05	0.0196649	0.000146282	0.0001	1.05048	0.0178424	10	0.001
0	0	100	3.63078e-07	0.4	9.62776e-05	0.0194644	0.000152096	0.0001	1.00152	0.0176605	10	0.001
0	0	100	3.63078e-07	0.4	0.000100852	0.0192582	0.000158084	0.0001	0.954805	0.0174734	10	0.001
0	0	100	3.63078e-07	0.4	0.000105643	0.0190463	0.000164247	0.0001	0.910237	0.0172812	10	0.001
0	0	100	3.63078e-07	0.4	0.000110662	0.0188287	0.000170585	0.0001	0.867721	0.0170838	10	0.001
0	0	100	3.63078e-07	0.4	0.00011592	0.0186055	0.000177095	0.0001	0.827162	0.0168813	10	0.001
0	0	100	3.63078e-07	0.4	0.000121427	0.0183767	0.000183777	0.0001	0.788472	0.0166738	10	0.001
0	0	100	3.63078e-07	0.4	0.000127196	0.0181425	0.000190628	0.0001	0.751568	0.0164614	10	0.001
0	0	100	3.63078e-07	0.4	0.000133239	0.0179031	0.000197645	0.0001	0.716367	0.0162441	10	0.001
0	0	100	3.63078e-07	0.4	0.000139569	0.0176585	0.000204824	0.0001	0.682794	0.0160222	10	0.001
0	0	100	3.63078e-07	0.4	0.0001462	0.0174089	0.00021216	0.0001	0.650774	0.0157958	10	0.001
0	0	100	3.63078e-07	0.4	0.000153146	0.0171545	0.00021965	0.0001	0.620237	0.0155651	10	0.001
0	0	100	3.63078e-07	0.4	0.000160422	0.0168956	0.000227285	0.0001	0.591116	0.0153302	10	0.001
0	0	100	3.63078e-07	0.4	0.000168043	0.0166325	0.000235061	0.0001	0.563346	0.0150915	10	0.001
0	0	100	3.63078e-07	0.4	0.000176027	0.0163653	0.000242968	0.0001	0.536866	0.0148491	10	0.001
0	0	100	3.63078e-07	0.4	0.00018439	0.0160944	0.000250999	0.0001	0.511617	0.0146033	10	0.001
0	0	100	3.63078e-07	0.4	0.00019315	0.0158201	0.000259146	0.0001	0.487543	0.0143545	10	0.001
0	0	100	3.63078e-07	0.4	0.000202326	0.0155427	0.000267397	0.0001	0.46459	0.0141029	10	0.001
0	0	100	3.63078e-07	0.4	0.000211939	0.0152627	0.000275742	0.0001	0.442708	0.0138489	10	0.001
0	0	100	3.63078e-07	0.4	0.000222008	0.0149803	0.000284171	0.0001	0.421847	0.0135927	10	0.001
0	0	100	3.63078e-07	0.4	0.000232555	0.0146961	0.000292672	0.0001	0.40196	0.0133349	10	0.001
0	0	100	3.63078e-07	0.4	0.000243604	0.0144104	0.000301232	0.0001	0.383003	0.0130757	10	0.001
0	0	100	3.63078e-07	0.4	0.000255177	0.0141236	0.00030984	0.0001	0.364932	0.0128155	10	0.001
0	0	100	3.63078e-07	0.4	0.000267301	0.0138361	0.000318481	0.0001	0.347706	0.0125548	10	0.001
0	0	100	3.63078e-07	0.4	0.00028	0.0135485	0.000327143	0.0001	0.331288	0.0122938	10	0.001

0	0	100	3.98107e-07	0.4	2.7e-06	0.024623	4.98227e-06	0.0001	36.9901	0.0223402	10	0.001
0	0	100	3.98107e-07	0.4	2.82828e-06	0.0246146	5.21792e-06	0.0001	35.3103	0.0223325	10	0.001
0	0	100	3.98107e-07	0.4	2.96265e-06	0.0246058	5.46466e-06	0.0001	33.7067	0.0223245	10	0.001
0	0	100	3.98107e-07	0.4	3.1034e-06	0.0245965	5.72302e-06	0.0001	32.1758	0.0223162	10	0.001
0	0	100	3.98107e-07	0.4	3.25084e-06	0.0245869	5.99352e-06	0.0001	30.7144	0.0223074	10	0.001
0	0	100	3.98107e-07	0.4	3.40529e-06	0.0245768	6.27674e-06	0.0001	29.3192	0.0222983	10	0.001
0	0	100	3.98107e-07	0.4	3.56707e-06	0.0245662	6.57327e-06	0.0001	27.9873	0.0222887	10	0.001
0	0	100	3.98107e-07	0.4	3.73654e-06	0.0245551	6.88372e-06	0.0001	26.7159	0.0222786	10	0.001
0	0	100	3.98107e-07	0.4	3.91406e-06	0.0245435	7.20875e-06	0.0001	25.5021	0.0222681	10	0.001
0	0	100	3.98107e-07	0.4	4.10001e-06	0.0245314	7.54901e-06	0.0001	24.3434	0.0222571	10	0.001
0	0	100	3.98107e-07	0.4	4.2948e-06	0.0245187	7.90523e-06	0.0001	23.2372	0.0222456	10	0.001
0	0	100	3.98107e-07	0.4	4.49885e-06	0.0245054	8.27814e-06	0.0001	22.1812	0.0222335	10	0.001
0	0	100	3.98107e-07	0.4	4.71258e-06	0.0244915	8.6685e-06	0.0001	21.173	0.0222209	10	0.001
0	0	100	3.98107e-07	0.4	4.93648e-06	0.0244769	9.07713e-06	0.0001	20.2107	0.0222076	10	0.001
0	0	100	3.98107e-07	0.4	5.17101e-06	0.0244616	9.50485e-06	0.0001	19.2919	0.0221938	10	0.001
0	0	100	3.98107e-07	0.4	5.41668e-06	0.0244457	9.95255e-06	0.0001	18.4149	0.0221793	10	0.001
0	0	100	3.98107e-07	0.4	5.67402e-06	0.024429	1.04212e-05	0.0001	17.5776	0.0221642	10	0.001
0	0	100	3.98107e-07	0.4	5.94359e-06	0.0244115	1.09116e-05	0.0001	16.7783	0.0221483	10	0.001
0	0	100	3.98107e-07	0.4	6.22597e-06	0.0243932	1.14249e-05	0.0001	16.0152	0.0221317	10	0.001
0	0	100	3.98107e-07	0.4	6.52176e-06	0.0243741	1.19621e-05	0.0001	15.2868	0.0221144	10	0.001
0	0	100	3.98107e-07	0.4	6.8316e-06	0.024354	1.25242e-05	0.0001	14.5914	0.0220962	10	0.001
0	0	100	3.98107e-07	0.4	7.15617e-06	0.0243331	1.31125e-05	0.0001	13.9275	0.0220772	10	0.001
0	0	100	3.98107e-07	0.4	7.49615e-06	0.0243111	1.37281e-05	0.0001	13.2938	0.0220573	10	0.001
0	0	100	3.98107e-07	0.4	7.85229e-06	0.0242882	1.43721e-05	0.0001	12.6888	0.0220365	10	0.001
0	0	100	3.98107e-07	0.4	8.22535e-06	0.0242642	1.5046e-05	0.0001	12.1112	0.0220147	10	0.001
0	0	100	3.98107e-07	0.4	8.61613e-06	0.0242391	1.57511e-05	0.0001	11.5599	0.0219919	10	0.001
0	0	100	3.98107e-07	0.4	9.02548e-06	0.0242129	1.64887e-05	0.0001	11.0335	0.0219681	10	0.001
0	0	100	3.98107e-07	0.4	9.45427e-06	0.0241854	1.72602e-05	0.0001	10.5311	0.0219432	10	0.001
0	0	100	3.98107e-07	0.4	9.90344e-06	0.0241567	1.80673e-05	0.0001	10.0514	0.0219172	10	0.001
0	0	100	3.98107e-07	0.4	1.03739e-05	0.0241266	1.89115e-05	0.0001	9.59349	0.0218899	10	0.001
0	0	100	3.98107e-07	0.4	1.08668e-05	0.0240952	1.97944e-05	0.0001	9.15635	0.0218614	10	0.001
0	0	100	3.98107e-07	0.4	1.13831e-05	0.0240624	2.07177e-05	0.0001	8.73905	0.0218316	10	0.001
0	0	100	3.98107e-07	0.4	1.19239e-05	0.0240281	2.16833e-05	0.0001	8.34067	0.0218005	10	0.001
0	0	100	3.98107e-07	0.4	1.24904e-05	0.0239922	2.26929e-05	0.0001	7.96037	0.0217679	10	0.001
0	0	100	3.98107e-07	0.4	1.30838e-05	0.0239547	2.37484e-05	0.0001	7.59733	0.0217339	10	0.001
0	0	100	3.98107e-07	0.4	1.37054e-05	0.0239155	2.48519e-05	0.0001	7.25076	0.0216984	10	0.001
0	0	100	3.98107e-07	0.4	1.43565e-05	0.0238745	2.60055e-05	0.0001	6.91991	0.0216612	10	0.001
0	0	100	3.98107e-07	0.4	1.50386e-05	0.0238317	2.72111e-05	0.0001	6.60407	0.0216224	10	0.001
0	0	100	3.98107e-07	0.4	1.57531e-05	0.023787	2.84712e-05	0.0001	6.30257	0.0215818	10	0.001
0	0	100	3.98107e-07	0.4	1.65015e-05	0.0237403	2.9788e-05	0.0001	6.01475	0.0215394	10	0.001
0	0	100	3.98107e-07	0.4	1.72855e-05	0.0236915	3.11638e-05	0.0001	5.73999	0.0214951	10	0.001
0	0	100	3.98107e-07	0.4	1.81067e-05	0.0236405	3.26012e-05	0.0001	5.4777	0.0214489	10	0.001
0	0	100	3.98107e-07	0.4	1.89669e-05	0.0235873	3.41026e-05	0.0001	5.22732	0.0214006	10	0.001
0	0	100	3.98107e-07	0.4	1.98681e-05	0.0235317	3.56708e-05	0.0001	4.9883	0.0213502	10	0.001
0	0	100	3.98107e-07	0.4	2.0812e-05	0.0234737	3.73084e-05	0.0001	4.76013	0.0212976	10	0.001
0	0	100	3.98107e-07	0.4	2.18007e-05	0.0234132	3.90183e-05	0.0001	4.54232	0.0212427	10	0.001
0	0	100	3.98107e-07	0.4	2.28365e-05	0.02335	4.08034e-05	0.0001	4.3344	0.0211854	10	0.001
0	0	100	3.98107e-07	0.4	2.39214e-05	0.0232841	4.26666e-05	0.0001	4.13592	0.0211256	10	0.001
0	0	100	3.98107e-07	0.4	2.50579e-05	0.0232153	4.46111e-05	0.0001	3.94645	0.0210632	10	0.001
0	0	100	3.98107e-07	0.4	2.62484e-05	0.0231436	4.66399e-05	0.0001	3.76559	0.0209982	10	0.001
0	0	100	3.98107e-07	0.4	2.74955e-05	0.0230689	4.87564e-05	0.0001	3.59294	0.0209303	10	0.001
0	0	100	3.98107e-07	0.4	2.88017e-05	0.022991	5.09638e-05	0.0001	3.42814	0.0208597	10	0.001
0	0	100	3.98107e-07	0.4	3.01701e-05	0.0229097	5.32655e-05	0.0001	3.27082	0.020786	10	0.001
0	0	100	3.98107e-07	0.4	3.16035e-05	0.0228251	5.5665e-05	0.0001	3.12065	0.0207092	10	0.001
0	0	100	3.98107e-07	0.4	3.31049e-05	0.022737	5.81659e-05	0.0001	2.97731	0.0206293	10	0.001
0	0	100	3.98107e-07	0.4	3.46777e-05	0.0226452	6.07718e-05	0.0001	2.84048	0.020546	10	0.001
0	0	100	3.98107e-07	0.4	3.63252e-05	0.0225497	6.34863e-05	0.0001	2.70988	0.0204593	10	0.001
0	0	100	3.98107e-07	0.4	3.8051e-05	0.0224502	6.63131e-05	0.0001	2.58521	0.0203691	10	0.001
0	0	100	3.98107e-07	0.4	3.98588e-05	0.0223468	6.92561e-05	0.0001	2.46621	0.0202753	10	0.001
0	0	100	3.98107e-07	0.4	4.17525e-05	0.0222392	7.2319e-05	0.0001	2.35263	0.0201777	10	0.001
0	0	100	3.98107e-07	0.4	4.37361e-05	0.0221273	7.55056e-05	0.0001	2.24421	0.0200762	10	0.001
0	0	100	3.98107e-07	0.4	4.5814e-05	0.0220111	7.88198e-05	0.0001	2.14074	0.0199708	10	0.001
0	0	100	3.98107e-07	0.4	4.79906e-05	0.0218904	8.22654e-05	0.0001	2.04197	0.0198612	10	0.001
0	0	100	3.98107e-07	0.4	5.02706e-05	0.021765	8.58462e-05	0.0001	1.9477	0.0197475	10	0.001
0	0	100	3.98107e-07	0.4	5.26589e-05	0.0216348	8.9566e-05	0.0001	1.85773	0.0196294	10	0.001
0	0	100	3.98107e-07	0.4	5.51607e-05	0.0214998	9.34286e-05	0.0001	1.77186	0.019507	10	0.001
0	0	100	3.98107e-07	0.4	5.77814e-05	0.0213599	9.74376e-05	0.0001	1.6899	0.01938	10	0.001
0	0	100	3.98107e-07	0.4	6.05266e-05	0.0212148	0.000101596	0.0001	1.61168	0.0192484	10	0.001
0	0	100	3.98107e-07	0.4	6.34021e-05	0.0210645	0.000105909	0.0001	1.53704	0.019112	10	0.001
0	0	100	3.98107e-07	0.4	6.64143e-05	0.0209089	0.000110378	0.0001	1.4658	0.0189709	10	0.001
0	0	100	3.98107e-07	0.4	6.95696e-05	0.0207479	0.000115007	0.0001	1.39782	0.0188249	10	0.001
0	0	100	3.98107e-07	0.4	7.28749e-05	0.0205815	0.000119798	0.0001	1.33294	0.0186739	10	0.001
0	0	100	3.98107e-07	0.4	7.63371e-05	0.0204095	0.000124755	0.0001	1.27103	0.0185178	10	0.001
0	0	100	3.98107e-07	0.4	7.99638e-05	0.0202319	0.00012988	0.0001	1.21196	0.0183567	10	0.001
0	0	100	3.98107e-07	0.4	8.37629e-05	0.0200486	0.000135175	0.0001	1.15559	0.0181904	10	0.001
0	0	100	3.98107e-07	0.4	8.77424e-05	0.0198596	0.000140642	0.0001	1.1018	0.018019	10	0.001
0	0	100	3.98107e-07	0.4	9.1911e-05	0.0196649	0.000146282	0.0001	1.05048	0.0178424	10	0.001
0	0	100	3.98107e-07	0.4	9.62776e-05	0.0194644	0.000152095	0.0001	1.00152	0.0176605	10	0.001
0	0	100	3.98107e-07	0.4	0.000100852	0.0192582	0.000158084	0.0001	0.954805	0.0174734	10	0.001
0	0	100	3.98107e-07	0.4	0.000105643	0.0190463	0.000164247	0.0001	0.910237	0.0172812	10	0.001
0	0	100	3.98107e-07	0.4	0.000110662	0.0188287	0.000170585	0.0001	0.867721	0.0170838	10	0.001
0	0	100	3.98107e-07	0.4	0.00011592	0.0186054	0.000177095	0.0001	0.827162	0.0168813	10	0.001
0	0	100	3.98107e-07	0.4	0.000121427	0.0183767	0.000183777	0.0001	0.788472	0.0166738	10	0.001
0	0	100	3.98107e-07	0.4	0.000127196	0.0181425	0.000190628	0.0001	0.751568	0.0164614	10	0.001
0	0	100	3.98107e-07	0.4	0.000133239	0.0179031	0.000197645	0.0001	0.716367	0.0162441	10	0.001
